# ITB Physics Dept. / Python Programming Basics / Syeilendra
# Generate 2D plot from xyz data file
#      i       j           x           y     z=f(x,y)
      57      39       3.200       2.600       1.313
      57      40       3.200       2.800       1.159
      57      41       3.200       3.000       0.888
      57      42       3.200       3.200       0.532
      57      43       3.200       3.400       0.133
      57      44       3.200       3.600      -0.264
      57      45       3.200       3.800      -0.613
      57      46       3.200       4.000      -0.881
      57      47       3.200       4.200      -1.044
      57      48       3.200       4.400      -1.097
      57      49       3.200       4.600      -1.048
      57      50       3.200       4.800      -0.923
      57      51       3.200       5.000      -0.756
      58       1       3.400      -5.000      -0.834
      58       2       3.400      -4.800      -0.353
      58       3       3.400      -4.600       0.096
      58       4       3.400      -4.400       0.464
      58       5       3.400      -4.200       0.715
      58       6       3.400      -4.000       0.829
      58       7       3.400      -3.800       0.807
      58       8       3.400      -3.600       0.666
      58       9       3.400      -3.400       0.440
      58      10       3.400      -3.200       0.172
      58      11       3.400      -3.000      -0.089
      58      12       3.400      -2.800      -0.298
      58      13       3.400      -2.600      -0.419
      58      14       3.400      -2.400      -0.431
      58      15       3.400      -2.200      -0.330
      58      16       3.400      -2.000      -0.131
      58      17       3.400      -1.800       0.136
      58      18       3.400      -1.600       0.432
      58      19       3.400      -1.400       0.710
      58      20       3.400      -1.200       0.926
      58      21       3.400      -1.000       1.046
      58      22       3.400      -0.800       1.047
      58      23       3.400      -0.600       0.926
      58      24       3.400      -0.400       0.696
      58      25       3.400      -0.200       0.387
      58      26       3.400       0.000       0.042
      58      27       3.400       0.200      -0.290
      58      28       3.400       0.400      -0.562
      58      29       3.400       0.600      -0.732
      58      30       3.400       0.800      -0.776
      58      31       3.400       1.000      -0.681
      58      32       3.400       1.200      -0.459
      58      33       3.400       1.400      -0.135
      58      34       3.400       1.600       0.247
      58      35       3.400       1.800       0.638
      58      36       3.400       2.000       0.985
      58      37       3.400       2.200       1.242
      58      38       3.400       2.400       1.373
      58      39       3.400       2.600       1.359
      58      40       3.400       2.800       1.201
      58      41       3.400       3.000       0.916
      58      42       3.400       3.200       0.540
      58      43       3.400       3.400       0.119
      58      44       3.400       3.600      -0.298
      58      45       3.400       3.800      -0.663
      58      46       3.400       4.000      -0.937
      58      47       3.400       4.200      -1.096
      58      48       3.400       4.400      -1.133
      58      49       3.400       4.600      -1.058
      58      50       3.400       4.800      -0.900
      58      51       3.400       5.000      -0.696
      59       1       3.600      -5.000      -0.759
      59       2       3.600      -4.800      -0.279
      59       3       3.600      -4.600       0.167
      59       4       3.600      -4.400       0.528
      59       5       3.600      -4.200       0.768
